Temps;Canal A;Canal B
(ms);(V);(V)

-24,46206424;-1,23508400;5,71306500
-24,42110424;-1,23508400;5,71306500
-24,38014424;-1,14536000;5,71306500
-24,33918424;-1,14536000;5,71306500
-24,29822424;-1,14536000;5,80248400
-24,25726424;-1,05563500;5,80248400
-24,21630424;-0,96621600;5,71306500
-24,17534424;-0,96621600;5,80248400
-24,13438424;-0,96621600;5,80248400
-24,09342424;-0,87649160;5,89220900
-24,05246424;-0,87649160;5,89220900
-24,01150424;-0,78676720;5,80248400
-23,97054424;-0,69734790;5,89220900
-23,92958424;-0,69734790;5,89220900
-23,88862424;-0,51820430;5,89220900
-23,84766424;0,82583090;5,89220900
-23,80670424;2,08044700;5,89220900
-23,76574424;2,97647000;5,89220900
-23,72478424;3,69365500;5,89220900
-23,68382424;4,41053500;5,89220900
-23,64286424;5,21683400;5,89220900
-23,60190424;5,93401900;5,89220900
-23,56094424;6,38203000;5,89220900
-23,51998424;6,56117400;5,89220900
-23,47902424;6,56117400;5,89220900
-23,43806424;6,56117400;5,89220900
-23,39710424;6,65089900;5,89220900
-23,35614424;6,65089900;5,89220900
-23,31518424;6,74031800;5,89220900
-23,27422424;6,74031800;5,89220900
-23,23326424;6,74031800;5,98193300
-23,19230424;6,83004200;5,98193300
-23,15134424;6,83004200;5,98193300
-23,11038425;7,00918600;6,07135200
-23,06942425;7,00918600;6,07135200
-23,02846425;7,00918600;6,07135200
-22,98750425;7,09891000;6,07135200
-22,94654425;7,09891000;6,16107700
-22,90558425;7,09891000;6,16107700
-22,86462425;7,18863500;6,16107700
-22,82366425;7,18863500;6,25049600
-22,78270425;7,27805400;6,25049600
-22,74174425;7,27805400;6,25049600
-22,70078425;7,27805400;6,25049600
-22,65982425;7,36777900;6,25049600
-22,61886425;7,36777900;6,34022000
-22,57790425;7,36777900;6,34022000
-22,53694425;7,45719800;6,42963900
-22,49598425;7,45719800;6,51936400
-22,45502425;7,45719800;6,51936400
-22,41406425;7,45719800;6,51936400
-22,37310425;7,54692200;6,51936400
-22,33214425;7,54692200;6,60908800
-22,29118425;7,63664700;6,60908800
-22,25022425;7,63664700;6,60908800
-22,20926425;7,63664700;6,60908800
-22,16830425;7,72606600;6,69850800
-22,12734425;7,63664700;6,60908800
-22,08638425;7,72606600;6,69850800
-22,04542425;7,72606600;6,69850800
-22,00446425;7,72606600;6,69850800
-21,96350425;7,63664700;6,69850800
-21,92254425;7,63664700;6,69850800
-21,88158425;7,63664700;6,69850800
-21,84062425;7,54692200;6,69850800
-21,79966425;7,45719800;6,69850800
-21,75870425;7,45719800;6,69850800
-21,71774425;7,36777900;6,60908800
-21,67678425;6,20288700;6,60908800
-21,63582425;4,58967900;6,60908800
-21,59486425;3,60393100;6,51936400
-21,55390425;2,88705100;6,60908800
-21,51294425;2,25959000;6,60908800
-21,47198426;1,72185400;6,51936400
-21,43102426;1,36356700;6,51936400
-21,39006426;1,09469900;6,51936400
-21,34910426;0,91555530;6,51936400
-21,30814426;0,64668720;6,51936400
-21,26718426;0,55696280;6,51936400
